INFO 2024-05-16 09:02:52,835 autoreload 14 140407794355072 Watching for file changes with StatReloader
DEBUG 2024-05-16 09:24:34,863 utils 36 140216919652032 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 09:24:34,868 utils 36 140216919652032 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
INFO 2024-05-16 09:24:34,872 basehttp 36 140216919652032 "GET /memorymap/home/ HTTP/1.1" 200 6244
DEBUG 2024-05-16 09:24:40,601 utils 36 140216919652032 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T00:24:40.580940+00:00'::timestamptz AND "django_session"."session_key" = 'ju2101ul7e2aa5bmbs0kkrw650256or9') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 0, 24, 40, 580940, tzinfo=<UTC>), 'ju2101ul7e2aa5bmbs0kkrw650256or9')
DEBUG 2024-05-16 09:24:40,603 utils 36 140216919652032 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
DEBUG 2024-05-16 09:24:40,610 utils 36 140216919652032 (0.002) SELECT DISTINCT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" INNER JOIN "accounts_user" ON ("memorymap_post"."author_id" = "accounts_user"."id") WHERE (UPPER("memorymap_post"."title"::text) LIKE UPPER('%DzunCcat%') OR UPPER("memorymap_post"."content"::text) LIKE UPPER('%DzunCcat%') OR UPPER("accounts_user"."username"::text) LIKE UPPER('%DzunCcat%') OR "memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 3 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 3 AND "memorymap_post"."visibility" = 'custom')); args=('%DzunCcat%', '%DzunCcat%', '%DzunCcat%', 'public', 3, 'private', 3, 'custom')
DEBUG 2024-05-16 09:24:40,613 utils 36 140216919652032 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
DEBUG 2024-05-16 09:24:40,615 utils 36 140216919652032 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 09:24:40,618 utils 36 140216919652032 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 09:24:40,621 utils 36 140216919652032 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 09:24:40,624 utils 36 140216919652032 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 09:24:40,626 utils 36 140216919652032 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
INFO 2024-05-16 09:24:40,629 basehttp 36 140216919652032 "GET /memorymap/search/?query=DzunCcat HTTP/1.1" 200 5347
DEBUG 2024-05-16 09:28:37,821 autoreload 36 140217048079232 File /workspace/myapp/memorymap/views.py previous mtime: 1715819041.8110712, current mtime: 1715819317.2724893
DEBUG 2024-05-16 09:28:37,823 autoreload 36 140217048079232 /workspace/myapp/memorymap/views.py notified as changed. Signal results: [(<function template_changed at 0x7f86d2033ce0>, None), (<function translation_file_changed at 0x7f86d0f000e0>, None)].
INFO 2024-05-16 09:28:37,823 autoreload 36 140217048079232 /workspace/myapp/memorymap/views.py changed, reloading.
INFO 2024-05-16 09:28:39,479 autoreload 41 140260786543488 Watching for file changes with StatReloader
DEBUG 2024-05-16 09:28:39,484 autoreload 41 140260786543488 Waiting for apps ready_event.
DEBUG 2024-05-16 09:28:39,519 autoreload 41 140260786543488 Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-05-16 09:28:39,545 autoreload 41 140260786543488 Watching dir /usr/local/lib/python3.12/site-packages/mptt/templates with glob **/*.
DEBUG 2024-05-16 09:28:39,545 autoreload 41 140260786543488 Watching dir /workspace/myapp/templates with glob **/*.
DEBUG 2024-05-16 09:28:39,546 autoreload 41 140260786543488 Watching dir /workspace/myapp/memorymap/templates with glob **/*.
DEBUG 2024-05-16 09:28:39,546 autoreload 41 140260786543488 Watching dir /workspace/myapp/accounts/templates with glob **/*.
DEBUG 2024-05-16 09:28:39,546 autoreload 41 140260786543488 Watching dir /workspace/myapp/locale with glob **/*.mo.
DEBUG 2024-05-16 09:28:39,546 autoreload 41 140260786543488 Watching dir /workspace/myapp/accounts/locale with glob **/*.mo.
DEBUG 2024-05-16 09:28:39,546 autoreload 41 140260786543488 Watching dir /workspace/myapp/memorymap/locale with glob **/*.mo.
DEBUG 2024-05-16 09:28:39,546 autoreload 41 140260786543488 Watching dir /usr/local/lib/python3.12/site-packages/mptt/locale with glob **/*.mo.
DEBUG 2024-05-16 09:28:39,711 utils 41 140260744070848 (0.003) 
            SELECT c.relname,
            CASE WHEN c.relispartition THEN 'p' WHEN c.relkind IN ('m', 'v') THEN 'v' ELSE 't' END
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None
DEBUG 2024-05-16 09:28:39,727 utils 41 140260744070848 (0.013) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=()
DEBUG 2024-05-16 09:28:39,755 autoreload 41 140260786543488 File /usr/local/lib/python3.12/ssl.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:28:39,755 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/core/checks/security/base.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:28:39,755 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/mptt/utils.py first seen with mtime 1713847792.841023
DEBUG 2024-05-16 09:28:39,755 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/forms/formsets.py first seen with mtime 1713847791.17101
DEBUG 2024-05-16 09:28:39,755 autoreload 41 140260786543488 File /usr/local/lib/python3.12/json/decoder.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:28:39,755 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/api.py first seen with mtime 1713847790.921008
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/sqlparse/keywords.py first seen with mtime 1713847789.620998
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/urls/exceptions.py first seen with mtime 1713847791.19101
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/migrations/__init__.py first seen with mtime 1713847791.1510098
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/utils/timezone.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/asyncio/trsock.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/autoslug/utils.py first seen with mtime 1713847789.6009977
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/core/management/color.py first seen with mtime 1713847791.1310096
DEBUG 2024-05-16 09:28:39,756 autoreload 41 140260786543488 File /usr/local/lib/python3.12/asyncio/base_events.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:28:39,757 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/migrations/operations/special.py first seen with mtime 1713847791.1510098
DEBUG 2024-05-16 09:28:39,757 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/core/mail/utils.py first seen with mtime 1713847791.1310096
DEBUG 2024-05-16 09:28:39,757 autoreload 41 140260786543488 File /usr/local/lib/python3.12/email/mime/nonmultipart.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /workspace/myapp/memorymap/views.py first seen with mtime 1715819317.2724893
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/models/query.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/sqlparse/__init__.py first seen with mtime 1713847789.6109977
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/backends/base/schema.py first seen with mtime 1713847791.1410098
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/apps/config.py first seen with mtime 1713847790.291003
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /usr/local/lib/python3.12/email/message.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /usr/local/lib/python3.12/encodings/utf_8.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:28:39,759 autoreload 41 140260786543488 File /usr/local/lib/python3.12/opcode.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/lib-dynload/_csv.cpython-312-x86_64-linux-gnu.so first seen with mtime 1712759897.0
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/asyncio/constants.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/core/signing.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/migrations/operations/fields.py first seen with mtime 1713847791.1510098
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/decimal.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/traceback.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/lib-dynload/_datetime.cpython-312-x86_64-linux-gnu.so first seen with mtime 1712759897.0
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/models/base.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:28:39,760 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/models/constants.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/utils/encoding.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/validators.py first seen with mtime 1713847790.651006
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/models/sql/where.py first seen with mtime 1713847791.17101
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1713847790.5910053
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/getpass.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/db/models/functions/comparison.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/contrib/sites/__init__.py first seen with mtime 1713847791.0610092
DEBUG 2024-05-16 09:28:39,761 autoreload 41 140260786543488 File /usr/local/lib/python3.12/site-packages/django/utils/timesince.py first seen with mtime 1713847791.2010102
